addr	size	name	confidence	args	ret	callers	callees	frame	saved	tags
0x800263A0	92	func_800263A0	high	3	u32	4	0	0		leaf
0x800263FC	68	func_800263FC	high	3	u32	2	0	0		leaf
0x80026440	128	func_80026440	high	3	u32	8	0	0		leaf
0x800264C0	128	func_800264C0	high	3	u32	10	0	0		leaf
0x80026540	128	func_80026540	high	3	u32	1	0	0		leaf
0x800265C0	732	func_800265C0	high	1	u32	2	0	0		leaf
0x8002689C	584	func_8002689C	verified	1	u32	1	1	80	s0|s1|s2|s3|s4|s5|s6|s7|fp|ra	
0x80026AE4	268	func_80026AE4	verified	1	u32	2	1	48	s0|s1|s2|s3|s4|s5|ra	
0x80026BF0	52	func_80026BF0	verified	1	void	2	2	24	s0|ra	
0x80026C24	148	func_80026C24	verified	1	u32	2	2	32	s0|s1|ra	
0x80026CB8	60	func_80026CB8	verified	1	u32	1	1	24	s0|ra	
0x80026CF4	136	func_80026CF4	low	0	u32	0	0	0		leaf|orphan
0x80026D7C	204	func_80026D7C	high	2	u32	1	0	0		leaf
0x80026E48	56	func_80026E48	verified	0	void	1	3	24	ra	
0x80026E80	88	func_80026E80	high	0	u32	3	0	0		leaf|gp
0x80026ED8	2400	func_80026ED8	verified	1	u32	2	7	96	s0|s1|s2|s3|s4|s5|s6|s7|ra	break|gp|addr_taken
0x80027838	848	func_80027838	verified	0	u32	1	8	40	s0|s1|s2|s3|s4|ra	gp
0x80027B88	620	func_80027B88	high	0	u32	1	3	0	s0|s1|s2|s3|s4|s5|s6|s7|fp|ra	gp
0x80027DF4	156	func_80027DF4	high	0	u32	1	0	0		leaf|gp
0x80027E90	144	func_80027E90	high	0	u32	2	1	0	s0|ra	gp
0x80027F20	1132	func_80027F20	verified	1	u32	2	1	40	ra	gp
0x8002838C	132	func_8002838C	high	3	u32	1	0	0		leaf|gp
0x80028410	44	func_80028410	low	0	u32	0	1	0	ra	gp|orphan
0x8002843C	44	func_8002843C	high	0	u32	1	0	0		leaf|gp
0x80028468	44	func_80028468	verified	2	void	21	1	24	ra	
0x80028494	60	func_80028494	verified	3	u32	5	1	24	ra	
0x800284D0	448	func_800284D0	verified	3	u32	12	6	80	s0|s1|s2|s3|s4|s5|s6|s7|ra	
0x80028690	376	func_80028690	high	2	u32	3	4	0	s0|s1|s2|s3|s4|s5|ra	
0x80028808	60	func_80028808	verified	1	void	8	3	24	s0|ra	
0x80028844	60	func_80028844	verified	1	void	5	3	24	s0|ra	
0x80028880	304	func_80028880	verified	2	u32	2	4	72	s0|s1|s2|s3|s4|s5|ra	
0x800289B0	420	func_800289B0	high	2	u32	2	4	0	s0|s1|s2|s3|s4|s5|ra	
0x80028B54	104	func_80028B54	low	1	u32	0	3	0	s0|ra	orphan
0x80028BBC	188	func_80028BBC	verified	1	u32	2	3	32	s0|s1|s2|ra	gp
0x80028C78	236	func_80028C78	high	4	u32	3	3	0	s0|s1|s2|s3|s4|ra	
0x80028D64	124	func_80028D64	high	0	u32	1	2	0	ra	
0x80028DE0	124	func_80028DE0	high	0	u32	1	2	0	ra	
0x80028E5C	216	func_80028E5C	high	3	u32	2	3	0	s0|s1|s2|s3|s4|ra	
0x80028F34	212	func_80028F34	high	2	u32	1	3	0	s0|s1|s2|s3|ra	
0x80029008	196	func_80029008	high	2	u32	1	3	0	s0|s1|s2|s3|ra	
0x800290CC	212	func_800290CC	high	3	u32	1	3	0	s0|s1|s2|s3|s4|ra	
0x800291A0	184	func_800291A0	high	1	u32	3	3	0	s0|s1|s2|ra	
0x80029258	136	func_80029258	high	0	u32	4	3	0	s0|s1|ra	
0x800292E0	28	func_800292E0	high	0	u32	1	0	0		leaf|gp
0x800292FC	188	func_800292FC	high	2	u32	1	3	0	ra	gp
